fips,county,state_name,state_abbr,svi,risk,ml_risk
41009,Columbia County,Oregon,OR,0.2453,0.0736,0.0
41011,Coos County,Oregon,OR,0.7661,0.2298,0.0
41013,Crook County,Oregon,OR,0.356,0.1068,0.0
41015,Curry County,Oregon,OR,0.6067,0.182,0.0
41017,Deschutes County,Oregon,OR,0.2634,0.079,0.0
41019,Douglas County,Oregon,OR,0.6487,0.1946,0.0
41021,Gilliam County,Oregon,OR,0.5282,0.1585,0.0
41023,Grant County,Oregon,OR,0.5784,0.1735,0.0
41025,Harney County,Oregon,OR,0.8034,0.241,0.0
41027,Hood River County,Oregon,OR,0.7111,0.2133,0.0
41029,Jackson County,Oregon,OR,0.7025,0.2108,0.0
41031,Jefferson County,Oregon,OR,0.9278,0.2783,0.0
41033,Josephine County,Oregon,OR,0.7817,0.2345,0.0
41035,Klamath County,Oregon,OR,0.8438,0.2531,0.0
41037,Lake County,Oregon,OR,0.8517,0.2555,0.0
41039,Lane County,Oregon,OR,0.7375,0.2212,0.0
41041,Lincoln County,Oregon,OR,0.7165,0.215,0.0
41043,Linn County,Oregon,OR,0.6586,0.1976,0.0
41045,Malheur County,Oregon,OR,0.9908,0.2972,0.0
41047,Marion County,Oregon,OR,0.902,0.2706,0.0
41049,Morrow County,Oregon,OR,0.7735,0.232,0.0
41051,Multnomah County,Oregon,OR,0.5927,0.1778,0.0
41053,Polk County,Oregon,OR,0.6395,0.1918,0.0
41055,Sherman County,Oregon,OR,0.3376,0.1013,0.0
41057,Tillamook County,Oregon,OR,0.6507,0.1952,0.0
41059,Umatilla County,Oregon,OR,0.9259,0.2778,0.0
41061,Union County,Oregon,OR,0.7187,0.2156,0.0
41063,Wallowa County,Oregon,OR,0.4461,0.1338,0.0
41065,Wasco County,Oregon,OR,0.8937,0.2681,0.0
41067,Washington County,Oregon,OR,0.3703,0.1111,0.0
41069,Wheeler County,Oregon,OR,0.2479,0.0744,0.0
41071,Yamhill County,Oregon,OR,0.7232,0.217,0.0
42001,Adams County,Pennsylvania,PA,0.21,0.063,0.0
42003,Allegheny County,Pennsylvania,PA,0.314,0.0942,0.0
42005,Armstrong County,Pennsylvania,PA,0.132,0.0396,0.0
42007,Beaver County,Pennsylvania,PA,0.2386,0.0716,0.0
42009,Bedford County,Pennsylvania,PA,0.1868,0.056,0.0
42011,Berks County,Pennsylvania,PA,0.6659,0.1998,0.0
42013,Blair County,Pennsylvania,PA,0.3108,0.0932,0.0
42015,Bradford County,Pennsylvania,PA,0.3754,0.1126,0.0
42017,Bucks County,Pennsylvania,PA,0.1317,0.0395,0.0
42019,Butler County,Pennsylvania,PA,0.0786,0.0236,0.0
42021,Cambria County,Pennsylvania,PA,0.3605,0.1082,0.0
42023,Cameron County,Pennsylvania,PA,0.4734,0.142,0.0
42025,Carbon County,Pennsylvania,PA,0.2895,0.0868,0.0
42027,Centre County,Pennsylvania,PA,0.3344,0.1003,0.0
42029,Chester County,Pennsylvania,PA,0.1244,0.0373,0.0
42031,Clarion County,Pennsylvania,PA,0.315,0.0945,0.0
42033,Clearfield County,Pennsylvania,PA,0.5017,0.1505,0.0
42035,Clinton County,Pennsylvania,PA,0.5409,0.1623,0.0
42037,Columbia County,Pennsylvania,PA,0.2813,0.0844,0.0
42039,Crawford County,Pennsylvania,PA,0.5842,0.1753,0.0
42041,Cumberland County,Pennsylvania,PA,0.2068,0.062,0.0
42043,Dauphin County,Pennsylvania,PA,0.5476,0.3976,0.3333
42045,Delaware County,Pennsylvania,PA,0.5654,0.1696,0.0
42047,Elk County,Pennsylvania,PA,0.0824,0.0247,0.0
42049,Erie County,Pennsylvania,PA,0.6242,0.1873,0.0
42051,Fayette County,Pennsylvania,PA,0.5224,0.1567,0.0
42053,Forest County,Pennsylvania,PA,0.5072,0.1522,0.0
42055,Franklin County,Pennsylvania,PA,0.3194,0.0958,0.0
42057,Fulton County,Pennsylvania,PA,0.1184,0.0355,0.0
42059,Greene County,Pennsylvania,PA,0.342,0.1026,0.0
42061,Huntingdon County,Pennsylvania,PA,0.3481,0.1044,0.0
42063,Indiana County,Pennsylvania,PA,0.4528,0.1358,0.0
42065,Jefferson County,Pennsylvania,PA,0.3745,0.1124,0.0
42067,Juniata County,Pennsylvania,PA,0.4846,0.1454,0.0
42069,Lackawanna County,Pennsylvania,PA,0.5558,0.1667,0.0
42071,Lancaster County,Pennsylvania,PA,0.5399,0.862,1.0
42073,Lawrence County,Pennsylvania,PA,0.5151,0.1545,0.0
42075,Lebanon County,Pennsylvania,PA,0.6176,0.1853,0.0
42077,Lehigh County,Pennsylvania,PA,0.734,0.9202,1.0
42079,Luzerne County,Pennsylvania,PA,0.6942,0.2083,0.0
42081,Lycoming County,Pennsylvania,PA,0.5091,0.1527,0.0
42083,McKean County,Pennsylvania,PA,0.3188,0.0956,0.0
42085,Mercer County,Pennsylvania,PA,0.5278,0.1583,0.0
42087,Mifflin County,Pennsylvania,PA,0.5934,0.878,1.0
42089,Monroe County,Pennsylvania,PA,0.4136,0.1241,0.0
42091,Montgomery County,Pennsylvania,PA,0.2119,0.0636,0.0
42093,Montour County,Pennsylvania,PA,0.3818,0.1145,0.0
42095,Northampton County,Pennsylvania,PA,0.4038,0.1211,0.0
42097,Northumberland County,Pennsylvania,PA,0.4206,0.1262,0.0
42099,Perry County,Pennsylvania,PA,0.1737,0.0521,0.0
42101,Philadelphia County,Pennsylvania,PA,0.9465,0.284,0.0
42103,Pike County,Pennsylvania,PA,0.2405,0.0721,0.0
42105,Potter County,Pennsylvania,PA,0.405,0.1215,0.0
42107,Schuylkill County,Pennsylvania,PA,0.4928,0.1478,0.0
42109,Snyder County,Pennsylvania,PA,0.2819,0.0846,0.0
42111,Somerset County,Pennsylvania,PA,0.3618,0.8085,1.0
42113,Sullivan County,Pennsylvania,PA,0.2444,0.0733,0.0
42115,Susquehanna County,Pennsylvania,PA,0.1814,0.0544,0.0
42117,Tioga County,Pennsylvania,PA,0.2975,0.0892,0.0
42119,Union County,Pennsylvania,PA,0.4531,0.1359,0.0
42121,Venango County,Pennsylvania,PA,0.3656,0.1097,0.0
42123,Warren County,Pennsylvania,PA,0.153,0.0459,0.0
42125,Washington County,Pennsylvania,PA,0.1648,0.0494,0.0
42127,Wayne County,Pennsylvania,PA,0.3952,0.1186,0.0
42129,Westmoreland County,Pennsylvania,PA,0.1091,0.0327,0.0
42131,Wyoming County,Pennsylvania,PA,0.0872,0.0262,0.0
42133,York County,Pennsylvania,PA,0.3379,0.8014,1.0
44001,Bristol County,Rhode Island,RI,0.1327,0.0398,0.0
44003,Kent County,Rhode Island,RI,0.2116,0.0635,0.0
44005,Newport County,Rhode Island,RI,0.2787,0.0836,0.0
44007,Providence County,Rhode Island,RI,0.8097,0.2429,0.0
44009,Washington County,Rhode Island,RI,0.1324,0.0397,0.0
45001,Abbeville County,South Carolina,SC,0.5988,0.1796,0.0
45003,Aiken County,South Carolina,SC,0.6322,0.1897,0.0
45005,Allendale County,South Carolina,SC,0.9955,0.2987,0.0
45007,Anderson County,South Carolina,SC,0.6303,0.1891,0.0
45009,Bamberg County,South Carolina,SC,0.958,0.2874,0.0
45011,Barnwell County,South Carolina,SC,0.9612,0.2884,0.0
45013,Beaufort County,South Carolina,SC,0.469,0.1407,0.0
45015,Berkeley County,South Carolina,SC,0.5447,0.1634,0.0
45017,Calhoun County,South Carolina,SC,0.7273,0.2182,0.0
45019,Charleston County,South Carolina,SC,0.4343,0.1303,0.0
45021,Cherokee County,South Carolina,SC,0.7798,0.2339,0.0
45023,Chester County,South Carolina,SC,0.7047,0.2114,0.0
45025,Chesterfield County,South Carolina,SC,0.9462,0.2839,0.0
45027,Clarendon County,South Carolina,SC,0.9691,0.2907,0.0
45029,Colleton County,South Carolina,SC,0.966,0.2898,0.0
45031,Darlington County,South Carolina,SC,0.8921,0.2676,0.0
45033,Dillon County,South Carolina,SC,0.9745,0.2924,0.0
45035,Dorchester County,South Carolina,SC,0.6306,0.1892,0.0
45037,Edgefield County,South Carolina,SC,0.8476,0.2543,0.0
45039,Fairfield County,South Carolina,SC,0.8893,0.2668,0.0
45041,Florence County,South Carolina,SC,0.8256,0.2477,0.0
45043,Georgetown County,South Carolina,SC,0.5301,0.159,0.0
45045,Greenville County,South Carolina,SC,0.6246,0.1874,0.0
45047,Greenwood County,South Carolina,SC,0.8466,0.254,0.0
45049,Hampton County,South Carolina,SC,0.9621,0.2886,0.0
45051,Horry County,South Carolina,SC,0.7022,0.2107,0.0
45053,Jasper County,South Carolina,SC,0.8829,0.2649,0.0
45055,Kershaw County,South Carolina,SC,0.4782,0.1435,0.0
45057,Lancaster County,South Carolina,SC,0.4575,0.1372,0.0
45059,Laurens County,South Carolina,SC,0.8947,0.2684,0.0
45061,Lee County,South Carolina,SC,0.9704,0.2911,0.0
45063,Lexington County,South Carolina,SC,0.4855,0.1456,0.0
45065,McCormick County,South Carolina,SC,0.6087,0.1826,0.0
45067,Marion County,South Carolina,SC,0.8753,0.2626,0.0
45069,Marlboro County,South Carolina,SC,0.9405,0.2822,0.0
45071,Newberry County,South Carolina,SC,0.8027,0.2408,0.0
45073,Oconee County,South Carolina,SC,0.6968,0.209,0.0
45075,Orangeburg County,South Carolina,SC,0.9516,0.2855,0.0
45077,Pickens County,South Carolina,SC,0.5717,0.1715,0.0
45079,Richland County,South Carolina,SC,0.7922,0.2377,0.0
45081,Saluda County,South Carolina,SC,0.8228,0.2468,0.0
45083,Spartanburg County,South Carolina,SC,0.7486,0.9246,1.0
45085,Sumter County,South Carolina,SC,0.8762,0.2629,0.0
45087,Union County,South Carolina,SC,0.9173,0.2752,0.0
45089,Williamsburg County,South Carolina,SC,0.9634,0.289,0.0
45091,York County,South Carolina,SC,0.3436,0.1031,0.0
46003,Aurora County,South Dakota,SD,0.104,0.0312,0.0
46005,Beadle County,South Dakota,SD,0.7289,0.2187,0.0
46007,Bennett County,South Dakota,SD,0.811,0.2433,0.0
46009,Bon Homme County,South Dakota,SD,0.1899,0.057,0.0
46011,Brookings County,South Dakota,SD,0.154,0.0462,0.0
46013,Brown County,South Dakota,SD,0.2669,0.0801,0.0
46015,Brule County,South Dakota,SD,0.3872,0.1162,0.0
46017,Buffalo County,South Dakota,SD,0.9892,0.2968,0.0
46019,Butte County,South Dakota,SD,0.5431,0.1629,0.0
46021,Campbell County,South Dakota,SD,0.0878,0.0263,0.0
46023,Charles Mix County,South Dakota,SD,0.6777,0.2033,0.0
46025,Clark County,South Dakota,SD,0.3659,0.1098,0.0
46027,Clay County,South Dakota,SD,0.6367,0.191,0.0
46029,Codington County,South Dakota,SD,0.2415,0.7724,1.0
46031,Corson County,South Dakota,SD,0.7324,0.2197,0.0
46033,Custer County,South Dakota,SD,0.2937,0.0881,0.0
46035,Davison County,South Dakota,SD,0.3742,0.1123,0.0
46037,Day County,South Dakota,SD,0.1282,0.0385,0.0
46039,Deuel County,South Dakota,SD,0.0213,0.0064,0.0
46041,Dewey County,South Dakota,SD,0.8263,0.2479,0.0
46043,Douglas County,South Dakota,SD,0.3166,0.095,0.0
46045,Edmunds County,South Dakota,SD,0.0258,0.0077,0.0
46047,Fall River County,South Dakota,SD,0.6277,0.1883,0.0
46049,Faulk County,South Dakota,SD,0.3627,0.1088,0.0
46051,Grant County,South Dakota,SD,0.231,0.0693,0.0
46053,Gregory County,South Dakota,SD,0.1817,0.0545,0.0
46055,Haakon County,South Dakota,SD,0.2389,0.0717,0.0
46057,Hamlin County,South Dakota,SD,0.1336,0.0401,0.0
46059,Hand County,South Dakota,SD,0.048,0.0144,0.0
46061,Hanson County,South Dakota,SD,0.0003,0.0001,0.0
46063,Harding County,South Dakota,SD,0.0264,0.0079,0.0
46065,Hughes County,South Dakota,SD,0.3013,0.0904,0.0
46067,Hutchinson County,South Dakota,SD,0.1209,0.0363,0.0
46069,Hyde County,South Dakota,SD,0.0153,0.0046,0.0
46071,Jackson County,South Dakota,SD,0.9771,0.2931,0.0
46073,Jerauld County,South Dakota,SD,0.1976,0.0593,0.0
46075,Jones County,South Dakota,SD,0.2036,0.0611,0.0
46077,Kingsbury County,South Dakota,SD,0.1114,0.0334,0.0
46079,Lake County,South Dakota,SD,0.09,0.027,0.0
46081,Lawrence County,South Dakota,SD,0.3449,0.1035,0.0
46083,Lincoln County,South Dakota,SD,0.0309,0.0093,0.0
46085,Lyman County,South Dakota,SD,0.867,0.2601,0.0
46087,McCook County,South Dakota,SD,0.0366,0.011,0.0
46089,McPherson County,South Dakota,SD,0.1788,0.0536,0.0
46091,Marshall County,South Dakota,SD,0.1193,0.0358,0.0
46093,Meade County,South Dakota,SD,0.1744,0.0523,0.0
46095,Mellette County,South Dakota,SD,0.8552,0.2566,0.0
46097,Miner County,South Dakota,SD,0.2154,0.0646,0.0
46099,Minnehaha County,South Dakota,SD,0.3748,0.1124,0.0
46101,Moody County,South Dakota,SD,0.2431,0.0729,0.0
46102,Oglala Lakota County,South Dakota,SD,0.9545,0.2864,0.0
46103,Pennington County,South Dakota,SD,0.5539,0.1662,0.0
46105,Perkins County,South Dakota,SD,0.3417,0.1025,0.0
46107,Potter County,South Dakota,SD,0.0296,0.0089,0.0
46109,Roberts County,South Dakota,SD,0.6694,0.9008,1.0
46111,Sanborn County,South Dakota,SD,0.167,0.0501,0.0
46115,Spink County,South Dakota,SD,0.1381,0.0414,0.0
46117,Stanley County,South Dakota,SD,0.0452,0.0136,0.0
46119,Sully County,South Dakota,SD,0.027,0.0081,0.0
46121,Todd County,South Dakota,SD,0.9475,0.2842,0.0
46123,Tripp County,South Dakota,SD,0.6236,0.1871,0.0
46125,Turner County,South Dakota,SD,0.0725,0.0217,0.0
46127,Union County,South Dakota,SD,0.0627,0.0188,0.0
46129,Walworth County,South Dakota,SD,0.5024,0.1507,0.0
46135,Yankton County,South Dakota,SD,0.2014,0.0604,0.0
46137,Ziebach County,South Dakota,SD,0.8842,0.2653,0.0
47001,Anderson County,Tennessee,TN,0.6363,0.1909,0.0
47003,Bedford County,Tennessee,TN,0.7261,0.2178,0.0
47005,Benton County,Tennessee,TN,0.4508,0.1352,0.0
47007,Bledsoe County,Tennessee,TN,0.6997,0.2099,0.0
47009,Blount County,Tennessee,TN,0.2313,0.0694,0.0
47011,Bradley County,Tennessee,TN,0.6726,0.2018,0.0
47013,Campbell County,Tennessee,TN,0.7143,0.2143,0.0
47015,Cannon County,Tennessee,TN,0.2739,0.0822,0.0
47017,Carroll County,Tennessee,TN,0.5457,0.8637,1.0
47019,Carter County,Tennessee,TN,0.6666,0.2,0.0
47021,Cheatham County,Tennessee,TN,0.1995,0.0598,0.0
47023,Chester County,Tennessee,TN,0.4553,0.8366,1.0
47025,Claiborne County,Tennessee,TN,0.5619,0.1686,0.0
47027,Clay County,Tennessee,TN,0.6605,0.1982,0.0
47029,Cocke County,Tennessee,TN,0.7369,0.2211,0.0
47031,Coffee County,Tennessee,TN,0.6411,0.1923,0.0
47033,Crockett County,Tennessee,TN,0.7203,0.2161,0.0
47035,Cumberland County,Tennessee,TN,0.3506,0.1052,0.0
47037,Davidson County,Tennessee,TN,0.7171,0.2151,0.0
47039,Decatur County,Tennessee,TN,0.4496,0.1349,0.0
47041,DeKalb County,Tennessee,TN,0.8018,0.2405,0.0
47043,Dickson County,Tennessee,TN,0.2316,0.0695,0.0
47045,Dyer County,Tennessee,TN,0.6335,0.89,1.0
47047,Fayette County,Tennessee,TN,0.3668,0.81,1.0
47049,Fentress County,Tennessee,TN,0.4413,0.1324,0.0
47051,Franklin County,Tennessee,TN,0.4219,0.8266,1.0
47053,Gibson County,Tennessee,TN,0.7833,0.935,1.0
47055,Giles County,Tennessee,TN,0.4524,0.1357,0.0
47057,Grainger County,Tennessee,TN,0.6128,0.1838,0.0
47059,Greene County,Tennessee,TN,0.615,0.1845,0.0
47061,Grundy County,Tennessee,TN,0.5192,0.8558,1.0
47063,Hamblen County,Tennessee,TN,0.8591,0.2577,0.0
47065,Hamilton County,Tennessee,TN,0.5635,0.169,0.0
47067,Hancock County,Tennessee,TN,0.8419,0.2526,0.0
47069,Hardeman County,Tennessee,TN,0.8871,0.9661,1.0
47071,Hardin County,Tennessee,TN,0.503,0.1509,0.0
47073,Hawkins County,Tennessee,TN,0.5555,0.1666,0.0
47075,Haywood County,Tennessee,TN,0.8883,0.2665,0.0
47077,Henderson County,Tennessee,TN,0.6274,0.8882,1.0
47079,Henry County,Tennessee,TN,0.6118,0.1835,0.0
47081,Hickman County,Tennessee,TN,0.4181,0.8254,1.0
47083,Houston County,Tennessee,TN,0.3847,0.1154,0.0
47085,Humphreys County,Tennessee,TN,0.3735,0.112,0.0
47087,Jackson County,Tennessee,TN,0.7035,0.211,0.0
47089,Jefferson County,Tennessee,TN,0.4954,0.1486,0.0
47091,Johnson County,Tennessee,TN,0.6882,0.2065,0.0
47093,Knox County,Tennessee,TN,0.3738,0.1121,0.0
47095,Lake County,Tennessee,TN,0.9345,0.2804,0.0
47097,Lauderdale County,Tennessee,TN,0.9246,0.9774,1.0
47099,Lawrence County,Tennessee,TN,0.7391,0.2217,0.0
47101,Lewis County,Tennessee,TN,0.5288,0.1586,0.0
47103,Lincoln County,Tennessee,TN,0.3726,0.5785,0.6667
47105,Loudon County,Tennessee,TN,0.1715,0.0514,0.0
47107,McMinn County,Tennessee,TN,0.5705,0.1712,0.0
47109,McNairy County,Tennessee,TN,0.3404,0.1021,0.0
47111,Macon County,Tennessee,TN,0.5686,0.1706,0.0
47113,Madison County,Tennessee,TN,0.8969,0.2691,0.0
47115,Marion County,Tennessee,TN,0.4951,0.1485,0.0
47117,Marshall County,Tennessee,TN,0.3513,0.8054,1.0
47119,Maury County,Tennessee,TN,0.2214,0.0664,0.0
47121,Meigs County,Tennessee,TN,0.4881,0.1464,0.0
47123,Monroe County,Tennessee,TN,0.7569,0.2271,0.0
47125,Montgomery County,Tennessee,TN,0.5997,0.1799,0.0
47127,Moore County,Tennessee,TN,0.2262,0.7679,1.0
47129,Morgan County,Tennessee,TN,0.6122,0.1837,0.0
47131,Obion County,Tennessee,TN,0.6064,0.1819,0.0
47133,Overton County,Tennessee,TN,0.252,0.0756,0.0
47135,Perry County,Tennessee,TN,0.4677,0.1403,0.0
47137,Pickett County,Tennessee,TN,0.3283,0.0985,0.0
47139,Polk County,Tennessee,TN,0.5157,0.1547,0.0
47141,Putnam County,Tennessee,TN,0.5536,0.1661,0.0
47143,Rhea County,Tennessee,TN,0.7238,0.2171,0.0
47145,Roane County,Tennessee,TN,0.3083,0.0925,0.0
47147,Robertson County,Tennessee,TN,0.279,0.0837,0.0
47149,Rutherford County,Tennessee,TN,0.4267,0.128,0.0
47151,Scott County,Tennessee,TN,0.7388,0.2216,0.0
47153,Sequatchie County,Tennessee,TN,0.504,0.1512,0.0
47155,Sevier County,Tennessee,TN,0.566,0.1698,0.0
47157,Shelby County,Tennessee,TN,0.8708,0.9612,1.0
47159,Smith County,Tennessee,TN,0.4146,0.8244,1.0
47161,Stewart County,Tennessee,TN,0.3885,0.1166,0.0
47163,Sullivan County,Tennessee,TN,0.4839,0.1452,0.0
47165,Sumner County,Tennessee,TN,0.2927,0.0878,0.0
47167,Tipton County,Tennessee,TN,0.4158,0.1247,0.0
47169,Trousdale County,Tennessee,TN,0.2157,0.0647,0.0
47171,Unicoi County,Tennessee,TN,0.5371,0.1611,0.0
47173,Union County,Tennessee,TN,0.3783,0.1135,0.0
47175,Van Buren County,Tennessee,TN,0.623,0.1869,0.0
47177,Warren County,Tennessee,TN,0.7805,0.2341,0.0
47179,Washington County,Tennessee,TN,0.5857,0.1757,0.0
47181,Wayne County,Tennessee,TN,0.7474,0.2242,0.0
47183,Weakley County,Tennessee,TN,0.608,0.1824,0.0
47185,White County,Tennessee,TN,0.5154,0.1546,0.0
47187,Williamson County,Tennessee,TN,0.0165,0.005,0.0
47189,Wilson County,Tennessee,TN,0.175,0.0525,0.0
48001,Anderson County,Texas,TX,0.896,0.2688,0.0
48003,Andrews County,Texas,TX,0.6834,0.205,0.0
48005,Angelina County,Texas,TX,0.9917,0.2975,0.0
48007,Aransas County,Texas,TX,0.7614,0.2284,0.0
48009,Archer County,Texas,TX,0.2657,0.0797,0.0
48011,Armstrong County,Texas,TX,0.0865,0.026,0.0
48013,Atascosa County,Texas,TX,0.8664,0.2599,0.0
48015,Austin County,Texas,TX,0.7133,0.914,1.0
48017,Bailey County,Texas,TX,0.7843,0.2353,0.0
48019,Bandera County,Texas,TX,0.5899,0.177,0.0
48021,Bastrop County,Texas,TX,0.7566,0.227,0.0
48023,Baylor County,Texas,TX,0.462,0.1386,0.0
48025,Bee County,Texas,TX,0.9166,0.275,0.0
48027,Bell County,Texas,TX,0.937,0.2811,0.0
48029,Bexar County,Texas,TX,0.9192,0.2758,0.0
48031,Blanco County,Texas,TX,0.2339,0.0702,0.0
48033,Borden County,Texas,TX,0.0267,0.008,0.0
48035,Bosque County,Texas,TX,0.5794,0.1738,0.0
48037,Bowie County,Texas,TX,0.8766,0.963,1.0
48039,Brazoria County,Texas,TX,0.6519,0.1956,0.0
48041,Brazos County,Texas,TX,0.804,0.2412,0.0
48043,Brewster County,Texas,TX,0.6478,0.1943,0.0
48045,Briscoe County,Texas,TX,0.5479,0.1644,0.0
48047,Brooks County,Texas,TX,0.9163,0.9749,1.0
48049,Brown County,Texas,TX,0.9135,0.274,0.0
48051,Burleson County,Texas,TX,0.5049,0.1515,0.0
48053,Burnet County,Texas,TX,0.5819,0.1746,0.0
48055,Caldwell County,Texas,TX,0.8956,0.2687,0.0
48057,Calhoun County,Texas,TX,0.72,0.216,0.0
48059,Callahan County,Texas,TX,0.2956,0.7887,1.0
48061,Cameron County,Texas,TX,0.9844,0.2953,0.0
48063,Camp County,Texas,TX,0.917,0.2751,0.0
48065,Carson County,Texas,TX,0.083,0.3749,0.5
48067,Cass County,Texas,TX,0.8619,0.9586,1.0
48069,Castro County,Texas,TX,0.7801,0.234,0.0
48071,Chambers County,Texas,TX,0.4798,0.1439,0.0
48073,Cherokee County,Texas,TX,0.9717,0.2915,0.0
48075,Childress County,Texas,TX,0.7178,0.2153,0.0
48077,Clay County,Texas,TX,0.1772,0.0532,0.0
48079,Cochran County,Texas,TX,0.938,0.2814,0.0
48081,Coke County,Texas,TX,0.6379,0.1914,0.0
48083,Coleman County,Texas,TX,0.6449,0.1935,0.0
48085,Collin County,Texas,TX,0.2997,0.0899,0.0
48087,Collingsworth County,Texas,TX,0.8498,0.2549,0.0
48089,Colorado County,Texas,TX,0.7639,0.2292,0.0
48091,Comal County,Texas,TX,0.2749,0.0825,0.0
48093,Comanche County,Texas,TX,0.7267,0.218,0.0
48095,Concho County,Texas,TX,0.7534,0.226,0.0
48097,Cooke County,Texas,TX,0.6946,0.2084,0.0
48099,Coryell County,Texas,TX,0.833,0.2499,0.0
48101,Cottle County,Texas,TX,0.6732,0.202,0.0
48103,Crane County,Texas,TX,0.7092,0.2128,0.0
48105,Crockett County,Texas,TX,0.4098,0.1229,0.0
48107,Crosby County,Texas,TX,0.9504,0.2851,0.0
48109,Culberson County,Texas,TX,0.8393,0.2518,0.0
48111,Dallam County,Texas,TX,0.6039,0.1812,0.0
48113,Dallas County,Texas,TX,0.8925,0.2678,0.0
48115,Dawson County,Texas,TX,0.9876,0.2963,0.0
48117,Deaf Smith County,Texas,TX,0.7245,0.2174,0.0
48119,Delta County,Texas,TX,0.3665,0.11,0.0
48121,Denton County,Texas,TX,0.3796,0.1139,0.0
48123,DeWitt County,Texas,TX,0.8441,0.2532,0.0
48125,Dickens County,Texas,TX,0.7588,0.2276,0.0
48127,Dimmit County,Texas,TX,0.9994,0.2998,0.0
48129,Donley County,Texas,TX,0.3353,0.1006,0.0
48131,Duval County,Texas,TX,0.9768,0.293,0.0
48133,Eastland County,Texas,TX,0.8616,0.2585,0.0
48135,Ector County,Texas,TX,0.9421,0.2826,0.0
48137,Edwards County,Texas,TX,0.6844,0.2053,0.0
48139,Ellis County,Texas,TX,0.5695,0.1708,0.0
48141,El Paso County,Texas,TX,0.9825,0.2948,0.0
48143,Erath County,Texas,TX,0.7996,0.2399,0.0
48145,Falls County,Texas,TX,0.972,0.2916,0.0
48147,Fannin County,Texas,TX,0.643,0.1929,0.0
48149,Fayette County,Texas,TX,0.5234,0.157,0.0
48151,Fisher County,Texas,TX,0.4248,0.1274,0.0
48153,Floyd County,Texas,TX,0.7722,0.2317,0.0
48155,Foard County,Texas,TX,0.6071,0.1821,0.0
48157,Fort Bend County,Texas,TX,0.4515,0.1354,0.0
48159,Franklin County,Texas,TX,0.3821,0.1146,0.0
48161,Freestone County,Texas,TX,0.8088,0.2426,0.0
48163,Frio County,Texas,TX,0.9698,0.2909,0.0
48165,Gaines County,Texas,TX,0.6745,0.2024,0.0
48167,Galveston County,Texas,TX,0.7378,0.2213,0.0
48169,Garza County,Texas,TX,0.6984,0.2095,0.0
48171,Gillespie County,Texas,TX,0.6392,0.1918,0.0
48173,Glasscock County,Texas,TX,0.2784,0.0835,0.0
48175,Goliad County,Texas,TX,0.5243,0.1573,0.0
48177,Gonzales County,Texas,TX,0.9087,0.2726,0.0
48179,Gray County,Texas,TX,0.8645,0.2594,0.0
48181,Grayson County,Texas,TX,0.6888,0.5566,0.5
48183,Gregg County,Texas,TX,0.8731,0.2619,0.0
48185,Grimes County,Texas,TX,0.8676,0.2603,0.0
48187,Guadalupe County,Texas,TX,0.5256,0.1577,0.0
48189,Hale County,Texas,TX,0.9332,0.28,0.0
48191,Hall County,Texas,TX,0.8689,0.2607,0.0
48193,Hamilton County,Texas,TX,0.6634,0.199,0.0
48195,Hansford County,Texas,TX,0.4836,0.1451,0.0
48197,Hardeman County,Texas,TX,0.4222,0.1267,0.0
48199,Hardin County,Texas,TX,0.6465,0.1939,0.0
48201,Harris County,Texas,TX,0.9201,0.976,1.0
48203,Harrison County,Texas,TX,0.9036,0.2711,0.0
48205,Hartley County,Texas,TX,0.4683,0.1405,0.0
48207,Haskell County,Texas,TX,0.812,0.9436,1.0
48209,Hays County,Texas,TX,0.6723,0.2017,0.0
48211,Hemphill County,Texas,TX,0.5577,0.1673,0.0
48213,Henderson County,Texas,TX,0.8291,0.5987,0.5
48215,Hidalgo County,Texas,TX,0.9841,0.2952,0.0
48217,Hill County,Texas,TX,0.8562,0.2569,0.0
48219,Hockley County,Texas,TX,0.93,0.279,0.0
48221,Hood County,Texas,TX,0.525,0.1575,0.0
48223,Hopkins County,Texas,TX,0.7525,0.2258,0.0
48225,Houston County,Texas,TX,0.9625,0.2888,0.0
48227,Howard County,Texas,TX,0.8816,0.2645,0.0
48229,Hudspeth County,Texas,TX,0.9943,0.2983,0.0
48231,Hunt County,Texas,TX,0.8746,0.2624,0.0
48233,Hutchinson County,Texas,TX,0.3245,0.0974,0.0
48235,Irion County,Texas,TX,0.2962,0.0889,0.0
48237,Jack County,Texas,TX,0.9418,0.2825,0.0
48239,Jackson County,Texas,TX,0.8094,0.2428,0.0
48241,Jasper County,Texas,TX,0.8737,0.2621,0.0
48243,Jeff Davis County,Texas,TX,0.4738,0.1421,0.0
48245,Jefferson County,Texas,TX,0.9723,0.2917,0.0
48247,Jim Hogg County,Texas,TX,0.6427,0.1928,0.0
48249,Jim Wells County,Texas,TX,0.9491,0.2847,0.0
48251,Johnson County,Texas,TX,0.6284,0.1885,0.0
48253,Jones County,Texas,TX,0.5829,0.1749,0.0
48255,Karnes County,Texas,TX,0.9367,0.281,0.0
48257,Kaufman County,Texas,TX,0.7089,0.2127,0.0
48259,Kendall County,Texas,TX,0.3411,0.1023,0.0
48261,Kenedy County,Texas,TX,0.6678,0.2003,0.0
48263,Kent County,Texas,TX,0.2393,0.0718,0.0
48265,Kerr County,Texas,TX,0.7442,0.2233,0.0
